Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Quantity,Price,Location,Exchange,Currency,FX Rate,Market Currency,Accrual Date
TSN,TYSON FOODS INC CLASS A,Consumer Staples,Equity,"1,131,267.60",0.02,"1,131,267.60","20,520.00",55.13,United States,New York Stock Exchange Inc.,USD,1,USD,-
DPZ,DOMINOS PIZZA INC,Consumer Discretionary,Equity,"1,130,125.00",0.02,"1,130,125.00","2,500.00",452.05,United States,NASDAQ,USD,1,USD,-
CG,CARLYLE GROUP INC,Financials,Equity,"1,128,736.80",0.02,"1,128,736.80","16,948.00",66.6,United States,NASDAQ,USD,1,USD,-
9531,TOKYO GAS LTD,Utilities,Equity,"1,127,232.10",0.02,"1,127,232.10","28,800.00",39.14,Japan,Tokyo Stock Exchange,USD,147.68,JPY,-
INCY,INCYTE CORP,Health Care,Equity,"1,126,503.60",0.02,"1,126,503.60","13,556.00",83.1,United States,NASDAQ,USD,1,USD,-
6201,TOYOTA INDUSTRIES CORP,Industrials,Equity,"1,126,097.85",0.02,"1,126,097.85","10,100.00",111.49,Japan,Tokyo Stock Exchange,USD,147.68,JPY,-
8015,TOYOTA TSUSHO CORP,Industrials,Equity,"1,126,117.49",0.02,"1,126,117.49","40,900.00",27.53,Japan,Tokyo Stock Exchange,USD,147.68,JPY,-
SN.,SMITH AND NEPHEW PLC,Health Care,Equity,"1,124,484.30",0.02,"1,124,484.30","59,029.00",19.05,United Kingdom,London Stock Exchange,USD,0.74,GBP,-
2,CLP HOLDINGS LTD,Utilities,Equity,"1,124,490.05",0.02,"1,124,490.05","133,000.00",8.45,Hong Kong,Hong Kong Exchanges And Clearing Ltd,USD,7.78,HKD,-
BBY,BEST BUY INC,Consumer Discretionary,Equity,"1,115,744.22",0.02,"1,115,744.22","14,706.00",75.87,United States,New York Stock Exchange Inc.,USD,1,USD,-
KRZ,KERRY GROUP PLC,Consumer Staples,Equity,"1,114,368.96",0.02,"1,114,368.96","11,968.00",93.11,Ireland,Irish Stock Exchange - All Market,USD,0.85,EUR,-
KIM,KIMCO REALTY REIT CORP,Real Estate,Equity,"1,114,395.08",0.02,"1,114,395.08","49,772.00",22.39,United States,New York Stock Exchange Inc.,USD,1,USD,-
8473,SBI HOLDINGS INC,Financials,Equity,"1,109,023.19",0.02,"1,109,023.19","25,000.00",44.36,Japan,Tokyo Stock Exchange,USD,147.68,JPY,-
TXT,TEXTRON INC,Industrials,Equity,"1,109,114.42",0.02,"1,109,114.42","13,654.00",81.23,United States,New York Stock Exchange Inc.,USD,1,USD,-
MB,MEDIOBANCA BANCA DI CREDITO FINANZ,Financials,Equity,"1,106,200.87",0.02,"1,106,200.87","42,877.00",25.8,Italy,Borsa Italiana,USD,0.85,EUR,-
4307,NOMURA RESEARCH INSTITUTE LTD,Information Technology,Equity,"1,097,495.85",0.02,"1,097,495.85","27,700.00",39.62,Japan,Tokyo Stock Exchange,USD,147.68,JPY,-
LISN,CHOCOLADEFABRIKEN LINDT & SPRUENGL,Consumer Staples,Equity,"1,096,523.16",0.02,"1,096,523.16",7,"156,646.17",Switzerland,SIX Swiss Exchange,USD,0.8,CHF,-
SCG,SCENTRE GROUP,Real Estate,Equity,"1,094,606.18",0.02,"1,094,606.18","392,294.00",2.79,Australia,Asx - All Markets,USD,1.51,AUD,-
6594,NIDEC CORP,Industrials,Equity,"1,088,692.74",0.02,"1,088,692.74","61,800.00",17.62,Japan,Tokyo Stock Exchange,USD,147.68,JPY,-
BAER,JULIUS BAER GRUPPE AG,Financials,Equity,"1,085,487.13",0.02,"1,085,487.13","14,988.00",72.42,Switzerland,SIX Swiss Exchange,USD,0.8,CHF,-
A5G,AIB GROUP PLC,Financials,Equity,"1,083,802.95",0.02,"1,083,802.95","122,735.00",8.83,Ireland,Irish Stock Exchange - All Market,USD,0.85,EUR,-
UPM,UPM-KYMMENE,Materials,Equity,"1,078,716.27",0.02,"1,078,716.27","39,769.00",27.12,Finland,Nasdaq Omx Helsinki Ltd.,USD,0.85,EUR,-
SGE,THE SAGE GROUP PLC,Information Technology,Equity,"1,078,281.75",0.02,"1,078,281.75","74,083.00",14.56,United Kingdom,London Stock Exchange,USD,0.74,GBP,-
ALLE,ALLEGION PLC,Industrials,Equity,"1,071,822.48",0.02,"1,071,822.48","6,124.00",175.02,United States,New York Stock Exchange Inc.,USD,1,USD,-
DT,DYNATRACE INC,Information Technology,Equity,"1,071,452.59",0.02,"1,071,452.59","21,853.00",49.03,United States,New York Stock Exchange Inc.,USD,1,USD,-
RPRX,ROYALTY PHARMA PLC CLASS A,Health Care,Equity,"1,068,511.32",0.02,"1,068,511.32","29,387.00",36.36,United States,NASDAQ,USD,1,USD,-
Z,ZILLOW GROUP INC CLASS C,Real Estate,Equity,"1,067,843.70",0.02,"1,067,843.70","12,165.00",87.78,United States,NASDAQ,USD,1,USD,-
4507,SHIONOGI LTD,Health Care,Equity,"1,067,540.55",0.02,"1,067,540.55","59,300.00",18,Japan,Tokyo Stock Exchange,USD,147.68,JPY,-
6273,SMC (JAPAN) CORP,Industrials,Equity,"1,065,346.20",0.02,"1,065,346.20","3,500.00",304.38,Japan,Tokyo Stock Exchange,USD,147.68,JPY,-
7532,PAN PACIFIC INTERNATIONAL HOLDINGS,Consumer Discretionary,Equity,"1,061,761.30",0.02,"1,061,761.30","29,900.00",35.51,Japan,Tokyo Stock Exchange,USD,147.68,JPY,-
OKTA,OKTA INC CLASS A,Information Technology,Equity,"1,058,875.14",0.02,"1,058,875.14","11,721.00",90.34,United States,NASDAQ,USD,1,USD,-
7013,IHI CORP,Industrials,Equity,"1,059,167.09",0.02,"1,059,167.09","9,700.00",109.19,Japan,Tokyo Stock Exchange,USD,147.68,JPY,-
9735,SECOM LTD,Industrials,Equity,"1,050,604.37",0.02,"1,050,604.37","28,000.00",37.52,Japan,Tokyo Stock Exchange,USD,147.68,JPY,-
FBK,FINECOBANK BANCA FINECO,Financials,Equity,"1,049,654.51",0.02,"1,049,654.51","47,371.00",22.16,Italy,Borsa Italiana,USD,0.85,EUR,-
SUN,SUNCORP GROUP LTD,Financials,Equity,"1,049,818.24",0.02,"1,049,818.24","74,609.00",14.07,Australia,Asx - All Markets,USD,1.51,AUD,-
HEN3,HENKEL & KGAA PREF AG,Consumer Staples,Equity,"1,045,144.08",0.02,"1,045,144.08","12,073.00",86.57,Germany,Xetra,USD,0.85,EUR,-
BAH,BOOZ ALLEN HAMILTON HOLDING CORP C,Industrials,Equity,"1,043,898.36",0.02,"1,043,898.36","9,978.00",104.62,United States,New York Stock Exchange Inc.,USD,1,USD,-
TOU,TOURMALINE OIL CORP,Energy,Equity,"1,042,523.12",0.02,"1,042,523.12","24,040.00",43.37,Canada,Toronto Stock Exchange,USD,1.38,CAD,-
WPC,W. P. CAREY REIT INC,Real Estate,Equity,"1,041,560.70",0.02,"1,041,560.70","15,161.00",68.7,United States,New York Stock Exchange Inc.,USD,1,USD,-
ILMN,ILLUMINA INC,Health Care,Equity,"1,037,093.36",0.02,"1,037,093.36","10,903.00",95.12,United States,NASDAQ,USD,1,USD,-
WRT1V,WARTSILA,Industrials,Equity,"1,036,021.35",0.02,"1,036,021.35","33,464.00",30.96,Finland,Nasdaq Omx Helsinki Ltd.,USD,0.85,EUR,-
CHRW,CH ROBINSON WORLDWIDE INC,Industrials,Equity,"1,035,313.79",0.02,"1,035,313.79","7,819.00",132.41,United States,NASDAQ,USD,1,USD,-
ARE,ALEXANDRIA REAL ESTATE EQUITIES RE,Real Estate,Equity,"1,035,344.64",0.02,"1,035,344.64","12,192.00",84.92,United States,New York Stock Exchange Inc.,USD,1,USD,-
EG,EVEREST GROUP LTD,Financials,Equity,"1,026,449.06",0.02,"1,026,449.06","2,938.00",349.37,United States,New York Stock Exchange Inc.,USD,1,USD,-
TW,TRADEWEB MARKETS INC CLASS A,Financials,Equity,"1,023,545.60",0.02,"1,023,545.60","8,680.00",117.92,United States,NASDAQ,USD,1,USD,-
823,LINK REAL ESTATE INVESTMENT TRUST,Real Estate,Equity,"1,021,485.04",0.02,"1,021,485.04","187,760.00",5.44,Hong Kong,Hong Kong Exchanges And Clearing Ltd,USD,7.78,HKD,-
FDS,FACTSET RESEARCH SYSTEMS INC,Financials,Equity,"1,020,388.80",0.02,"1,020,388.80","2,820.00",361.84,United States,New York Stock Exchange Inc.,USD,1,USD,-
9503,KANSAI ELECTRIC POWER INC,Utilities,Equity,"1,017,243.27",0.02,"1,017,243.27","65,800.00",15.46,Japan,Tokyo Stock Exchange,USD,147.68,JPY,-
ALFA,ALFA LAVAL,Industrials,Equity,"1,009,390.59",0.02,"1,009,390.59","21,443.00",47.07,Sweden,Nasdaq Omx Nordic,USD,9.33,SEK,-
IAG,INSURANCE AUSTRALIA GROUP LTD,Financials,Equity,"1,008,013.84",0.02,"1,008,013.84","175,005.00",5.76,Australia,Asx - All Markets,USD,1.51,AUD,-
EQH,EQUITABLE HOLDINGS INC,Financials,Equity,"1,006,735.30",0.02,"1,006,735.30","18,626.00",54.05,United States,New York Stock Exchange Inc.,USD,1,USD,-
FM,FIRST QUANTUM MINERALS LTD,Materials,Equity,"1,006,923.63",0.02,"1,006,923.63","52,984.00",19,Canada,Toronto Stock Exchange,USD,1.38,CAD,01-Mar-96
AGI,ALAMOS GOLD INC CLASS A,Materials,Equity,"1,006,103.69",0.02,"1,006,103.69","30,537.00",32.95,Canada,Toronto Stock Exchange,USD,1.38,CAD,-
CHF,CHF CASH,Cash and/or Derivatives,Cash,"1,004,245.10",0.02,"1,004,245.10","800,082.00",125.52,Switzerland,-,USD,0.8,CHF,-
COH,COCHLEAR LTD,Health Care,Equity,"1,003,794.05",0.02,"1,003,794.05","5,040.00",199.17,Australia,Asx - All Markets,USD,1.51,AUD,-
GGG,GRACO INC,Industrials,Equity,"997,574.16",0.02,"997,574.16","11,814.00",84.44,United States,New York Stock Exchange Inc.,USD,1,USD,-
ORG,ORIGIN ENERGY LTD,Utilities,Equity,"997,095.54",0.02,"997,095.54","121,037.00",8.24,Australia,Asx - All Markets,USD,1.51,AUD,-
GRAB,GRAB HOLDINGS LTD CLASS A,Industrials,Equity,"995,952.00",0.02,"995,952.00","165,992.00",6,Singapore,NASDAQ,USD,1,USD,-
LYB,LYONDELLBASELL INDUSTRIES NV CLASS,Materials,Equity,"992,634.72",0.02,"992,634.72","17,976.00",55.22,United States,New York Stock Exchange Inc.,USD,1,USD,-
EDP,EDP ENERGIAS DE PORTUGAL SA,Utilities,Equity,"988,943.33",0.02,"988,943.33","219,325.00",4.51,Portugal,Nyse Euronext - Euronext Lisbon,USD,0.85,EUR,-
HEI,HEICO CORP,Industrials,Equity,"984,413.43",0.02,"984,413.43","3,087.00",318.89,United States,New York Stock Exchange Inc.,USD,1,USD,-
ENTG,ENTEGRIS INC,Information Technology,Equity,"983,045.75",0.02,"983,045.75","11,267.00",87.25,United States,NASDAQ,USD,1,USD,-
EPI A,EPIROC CLASS A,Industrials,Equity,"982,573.27",0.02,"982,573.27","44,939.00",21.86,Sweden,Nasdaq Omx Nordic,USD,9.33,SEK,-
BALL,BALL CORP,Materials,Equity,"982,028.96",0.02,"982,028.96","19,184.00",51.19,United States,New York Stock Exchange Inc.,USD,1,USD,-
EMA,EMERA INC,Utilities,Equity,"981,662.41",0.02,"981,662.41","20,984.00",46.78,Canada,Toronto Stock Exchange,USD,1.38,CAD,-
S63,SINGAPORE TECHNOLOGIES ENGINEERING,Industrials,Equity,"980,083.39",0.02,"980,083.39","154,300.00",6.35,Singapore,Singapore Exchange,USD,1.28,SGD,-
NBIX,NEUROCRINE BIOSCIENCES INC,Health Care,Equity,"978,477.39",0.02,"978,477.39","6,897.00",141.87,United States,NASDAQ,USD,1,USD,-
ENX,EURONEXT NV,Financials,Equity,"967,318.01",0.02,"967,318.01","5,960.00",162.3,France,Nyse Euronext - Euronext Paris,USD,0.85,EUR,-
DKS,DICKS SPORTING INC,Consumer Discretionary,Equity,"965,518.50",0.02,"965,518.50","4,359.00",221.5,United States,New York Stock Exchange Inc.,USD,1,USD,-
WSO,WATSCO INC,Industrials,Equity,"964,398.50",0.02,"964,398.50","2,525.00",381.94,United States,New York Stock Exchange Inc.,USD,1,USD,-
EQT,EQT,Financials,Equity,"960,132.10",0.02,"960,132.10","26,845.00",35.77,Sweden,Nasdaq Omx Nordic,USD,9.33,SEK,-
1812,KAJIMA CORP,Industrials,Equity,"960,176.06",0.02,"960,176.06","31,000.00",30.97,Japan,Tokyo Stock Exchange,USD,147.68,JPY,-
TRN,TERNA RETE ELETTRICA NAZIONALE,Utilities,Equity,"958,291.00",0.02,"958,291.00","96,092.00",9.97,Italy,Borsa Italiana,USD,0.85,EUR,-
FOXA,FOX CORP CLASS A,Communication,Equity,"957,397.00",0.02,"957,397.00","16,436.00",58.25,United States,NASDAQ,USD,1,USD,-
KOG,KONGSBERG GRUPPEN,Industrials,Equity,"957,665.59",0.02,"957,665.59","30,588.00",31.31,Norway,Oslo Bors Asa,USD,9.88,NOK,-
EVN,EVOLUTION MINING LTD,Materials,Equity,"956,791.95",0.02,"956,791.95","145,474.00",6.58,Australia,Asx - All Markets,USD,1.51,AUD,-
4684,OBIC LTD,Information Technology,Equity,"956,194.35",0.02,"956,194.35","26,000.00",36.78,Japan,Tokyo Stock Exchange,USD,147.68,JPY,-
GLPI,GAMING AND LEISURE PROPERTIES REIT,Real Estate,Equity,"955,330.10",0.02,"955,330.10","19,882.00",48.05,United States,NASDAQ,USD,1,USD,-
AVY,AVERY DENNISON CORP,Materials,Equity,"946,524.10",0.02,"946,524.10","5,714.00",165.65,United States,New York Stock Exchange Inc.,USD,1,USD,-
REG,REGENCY CENTERS REIT CORP,Real Estate,Equity,"942,900.78",0.02,"942,900.78","13,217.00",71.34,United States,NASDAQ,USD,1,USD,-
WTC,WISETECH GLOBAL LTD,Information Technology,Equity,"940,451.31",0.02,"940,451.31","14,912.00",63.07,Australia,Asx - All Markets,USD,1.51,AUD,-
TLS,TELSTRA GROUP LTD,Communication,Equity,"937,642.33",0.02,"937,642.33","284,550.00",3.3,Australia,Asx - All Markets,USD,1.51,AUD,-
FPH,FISHER AND PAYKEL HEALTHCARE CORPO,Health Care,Equity,"937,339.41",0.02,"937,339.41","41,429.00",22.63,New Zealand,New Zealand Exchange Ltd,USD,1.68,NZD,-
8601,DAIWA SECURITIES GROUP INC,Financials,Equity,"935,716.95",0.02,"935,716.95","114,200.00",8.19,Japan,Tokyo Stock Exchange,USD,147.68,JPY,-
ESLT,ELBIT SYSTEMS LTD,Industrials,Equity,"934,393.04",0.02,"934,393.04","1,847.00",505.9,Israel,Tel Aviv Stock Exchange,USD,3.34,ILS,-
9766,KONAMI GROUP CORP,Communication,Equity,"931,626.88",0.02,"931,626.88","6,200.00",150.26,Japan,Tokyo Stock Exchange,USD,147.68,JPY,-
MONC,MONCLER,Consumer Discretionary,Equity,"931,013.85",0.02,"931,013.85","16,084.00",57.88,Italy,Borsa Italiana,USD,0.85,EUR,-
SY1,SYMRISE AG,Materials,Equity,"929,632.15",0.02,"929,632.15","9,877.00",94.12,Germany,Xetra,USD,0.85,EUR,-
LISP,CHOCOLADEFABRIKEN LINDT & SPRUENGL,Consumer Staples,Equity,"925,291.83",0.02,"925,291.83",58,"15,953.31",Switzerland,SIX Swiss Exchange,USD,0.8,CHF,-
BAX,BAXTER INTERNATIONAL INC,Health Care,Equity,"925,318.29",0.02,"925,318.29","38,571.00",23.99,United States,New York Stock Exchange Inc.,USD,1,USD,-
BALN,BALOISE HOLDING AG,Financials,Equity,"923,729.38",0.02,"923,729.38","3,676.00",251.29,Switzerland,SIX Swiss Exchange,USD,0.8,CHF,-
STMN,STRAUMANN HOLDING AG,Health Care,Equity,"922,425.00",0.02,"922,425.00","7,988.00",115.48,Switzerland,SIX Swiss Exchange,USD,0.8,CHF,-
PNDORA,PANDORA,Consumer Discretionary,Equity,"920,604.11",0.02,"920,604.11","6,726.00",136.87,Denmark,Omx Nordic Exchange Copenhagen A/S,USD,6.37,DKK,-
PAAS,PAN AMERICAN SILVER CORP,Materials,Equity,"918,907.98",0.02,"918,907.98","25,052.00",36.68,Canada,Toronto Stock Exchange,USD,1.38,CAD,-
OC,OWENS CORNING,Industrials,Equity,"919,009.80",0.02,"919,009.80","6,035.00",152.28,United States,New York Stock Exchange Inc.,USD,1,USD,-
COO,COOPER INC,Health Care,Equity,"916,850.00",0.02,"916,850.00","13,750.00",66.68,United States,NASDAQ,USD,1,USD,-
AKZA,AKZO NOBEL NV,Materials,Equity,"916,852.04",0.02,"916,852.04","12,775.00",71.77,Netherlands,Euronext Amsterdam,USD,0.85,EUR,-
CCH,COCA COLA HBC AG,Consumer Staples,Equity,"917,330.31",0.02,"917,330.31","18,207.00",50.38,United Kingdom,London Stock Exchange,USD,0.74,GBP,-
COLO B,COLOPLAST B,Health Care,Equity,"914,860.18",0.02,"914,860.18","9,447.00",96.84,Denmark,Omx Nordic Exchange Copenhagen A/S,USD,6.37,DKK,-
POOL,POOL CORP,Consumer Discretionary,Equity,"911,766.06",0.02,"911,766.06","2,797.00",325.98,United States,NASDAQ,USD,1,USD,-
MG,MAGNA INTERNATIONAL INC,Consumer Discretionary,Equity,"908,998.64",0.02,"908,998.64","19,591.00",46.4,Canada,Toronto Stock Exchange,USD,1.38,CAD,-
CPU,COMPUTERSHARE LTD,Industrials,Equity,"903,857.04",0.02,"903,857.04","37,305.00",24.23,Australia,Asx - All Markets,USD,1.51,AUD,-
NDSN,NORDSON CORP,Industrials,Equity,"902,499.48",0.02,"902,499.48","4,044.00",223.17,United States,NASDAQ,USD,1,USD,-
URW,UNIBAIL RODAMCO WE STAPLED UNITS,Real Estate,Equity,"902,794.63",0.02,"902,794.63","8,617.00",104.77,France,Nyse Euronext - Euronext Paris,USD,0.85,EUR,-
DOC,HEALTHPEAK PROPERTIES INC,Real Estate,Equity,"901,975.04",0.02,"901,975.04","49,888.00",18.08,United States,New York Stock Exchange Inc.,USD,1,USD,-
CPT,CAMDEN PROPERTY TRUST REIT,Real Estate,Equity,"898,201.02",0.02,"898,201.02","8,202.00",109.51,United States,New York Stock Exchange Inc.,USD,1,USD,-
8795,T&D HOLDINGS INC,Financials,Equity,"896,455.05",0.02,"896,455.05","33,600.00",26.68,Japan,Tokyo Stock Exchange,USD,147.68,JPY,-
CCK,CROWN HOLDINGS INC,Materials,Equity,"894,495.60",0.02,"894,495.60","9,279.00",96.4,United States,New York Stock Exchange Inc.,USD,1,USD,-
11,HANG SENG BANK LTD,Financials,Equity,"890,624.54",0.02,"890,624.54","58,100.00",15.33,Hong Kong,Hong Kong Exchanges And Clearing Ltd,USD,7.78,HKD,-
ATRL,ATKINSREALIS GROUP INC,Industrials,Equity,"888,198.12",0.02,"888,198.12","12,067.00",73.61,Canada,Toronto Stock Exchange,USD,1.38,CAD,-
AKAM,AKAMAI TECHNOLOGIES INC,Information Technology,Equity,"887,655.68",0.02,"887,655.68","11,552.00",76.84,United States,NASDAQ,USD,1,USD,-
9104,MITSUI OSK LINES LTD,Industrials,Equity,"885,624.51",0.02,"885,624.51","27,100.00",32.68,Japan,Tokyo Stock Exchange,USD,147.68,JPY,-
EVO,EVOLUTION,Consumer Discretionary,Equity,"883,664.25",0.02,"883,664.25","10,410.00",84.89,Sweden,Nasdaq Omx Nordic,USD,9.33,SEK,-
JPY,JPY CASH,Cash and/or Derivatives,Cash,"880,176.22",0.02,"880,176.22","129,980,024.00",0.68,Japan,-,USD,147.68,JPY,-
3407,ASAHI KASEI CORP,Materials,Equity,"877,317.42",0.02,"877,317.42","108,100.00",8.12,Japan,Tokyo Stock Exchange,USD,147.68,JPY,-
2503,KIRIN HOLDINGS LTD,Consumer Staples,Equity,"870,830.54",0.02,"870,830.54","59,800.00",14.56,Japan,Tokyo Stock Exchange,USD,147.68,JPY,-
RTO,RENTOKIL INITIAL PLC,Industrials,Equity,"867,661.57",0.01,"867,661.57","171,061.00",5.07,United Kingdom,London Stock Exchange,USD,0.74,GBP,-
SPSN,SWISS PRIME SITE AG,Real Estate,Equity,"865,400.78",0.01,"865,400.78","6,178.00",140.08,Switzerland,SIX Swiss Exchange,USD,0.8,CHF,-
RCI.B,ROGERS COMMUNICATIONS NON-VOTING I,Communication,Equity,"864,606.87",0.01,"864,606.87","24,176.00",35.76,Canada,Toronto Stock Exchange,USD,1.38,CAD,-
1CO,COVESTRO V AG,Materials,Equity,"861,484.65",0.01,"861,484.65","12,644.00",68.13,Germany,Xetra,USD,0.85,EUR,-
KRX,KINGSPAN GROUP PLC,Industrials,Equity,"860,924.92",0.01,"860,924.92","10,586.00",81.33,Ireland,Irish Stock Exchange - All Market,USD,0.85,EUR,-
EFN,ELEMENT FLEET MANAGEMENT CORP,Industrials,Equity,"859,949.41",0.01,"859,949.41","32,033.00",26.85,Canada,Toronto Stock Exchange,USD,1.38,CAD,-
NLY,ANNALY CAPITAL MANAGEMENT REIT INC,Financials,Equity,"860,090.00",0.01,"860,090.00","39,095.00",22,United States,New York Stock Exchange Inc.,USD,1,USD,-
SMIN,SMITHS GROUP PLC,Industrials,Equity,"856,873.53",0.01,"856,873.53","26,621.00",32.19,United Kingdom,London Stock Exchange,USD,0.74,GBP,-
IEX,IDEX CORP,Industrials,Equity,"855,570.95",0.01,"855,570.95","5,329.00",160.55,United States,New York Stock Exchange Inc.,USD,1,USD,-
CNA,CENTRICA PLC,Utilities,Equity,"855,127.86",0.01,"855,127.86","393,324.00",2.17,United Kingdom,London Stock Exchange,USD,0.74,GBP,-
9532,OSAKA GAS LTD,Utilities,Equity,"852,639.92",0.01,"852,639.92","28,800.00",29.61,Japan,Tokyo Stock Exchange,USD,147.68,JPY,-
PST,POSTE ITALIANE,Financials,Equity,"852,922.79",0.01,"852,922.79","36,257.00",23.52,Italy,Borsa Italiana,USD,0.85,EUR,-
STN,STANTEC INC,Industrials,Equity,"851,422.80",0.01,"851,422.80","7,700.00",110.57,Canada,Toronto Stock Exchange,USD,1.38,CAD,-
JKHY,JACK HENRY AND ASSOCIATES INC,Financials,Equity,"851,678.28",0.01,"851,678.28","5,319.00",160.12,United States,NASDAQ,USD,1,USD,-
C38U,CAPITALAND INTEGRATED COMMERCIAL T,Real Estate,Equity,"847,344.07",0.01,"847,344.07","464,627.00",1.82,Singapore,Singapore Exchange,USD,1.28,SGD,-
RO,ROCHE HOLDING AG,Health Care,Equity,"846,740.05",0.01,"846,740.05","2,411.00",351.2,Switzerland,SIX Swiss Exchange,USD,0.8,CHF,-
7270,SUBARU CORP,Consumer Discretionary,Equity,"846,798.04",0.01,"846,798.04","40,300.00",21.01,Japan,Tokyo Stock Exchange,USD,147.68,JPY,-
1928,SEKISUI HOUSE LTD,Consumer Discretionary,Equity,"842,832.57",0.01,"842,832.57","35,900.00",23.48,Japan,Tokyo Stock Exchange,USD,147.68,JPY,-
JHX,JAMES HARDIE INDUSTRIES CDI PLC,Materials,Equity,"842,288.91",0.01,"842,288.91","42,065.00",20.02,Australia,Asx - All Markets,USD,1.51,AUD,-
NWSA,NEWS CORP CLASS A,Communication,Equity,"836,825.67",0.01,"836,825.67","28,629.00",29.23,United States,NASDAQ,USD,1,USD,-
ARX,ARC RESOURCES LTD,Energy,Equity,"833,606.77",0.01,"833,606.77","47,530.00",17.54,Canada,Toronto Stock Exchange,USD,1.38,CAD,01-Jan-70
SRG,SNAM,Utilities,Equity,"832,295.75",0.01,"832,295.75","138,079.00",6.03,Italy,Borsa Italiana,USD,0.85,EUR,-
BG,BUNGE GLOBAL SA,Consumer Staples,Equity,"830,973.22",0.01,"830,973.22","10,181.00",81.62,United States,New York Stock Exchange Inc.,USD,1,USD,-
TEL,TELENOR,Communication,Equity,"828,318.72",0.01,"828,318.72","48,007.00",17.25,Norway,Oslo Bors Asa,USD,9.88,NOK,-
IAG,IA FINANCIAL INC,Financials,Equity,"827,192.40",0.01,"827,192.40","7,383.00",112.04,Canada,Toronto Stock Exchange,USD,1.38,CAD,-
VACN,VAT GROUP AG,Industrials,Equity,"825,781.35",0.01,"825,781.35","2,150.00",384.08,Switzerland,SIX Swiss Exchange,USD,0.8,CHF,-
UDR,UDR REIT INC,Real Estate,Equity,"825,377.07",0.01,"825,377.07","21,511.00",38.37,United States,New York Stock Exchange Inc.,USD,1,USD,-
9021,WEST JAPAN RAILWAY,Industrials,Equity,"823,463.69",0.01,"823,463.69","36,300.00",22.68,Japan,Tokyo Stock Exchange,USD,147.68,JPY,-
3,HONG KONG AND CHINA GAS LTD,Utilities,Equity,"821,358.81",0.01,"821,358.81","901,589.00",0.91,Hong Kong,Hong Kong Exchanges And Clearing Ltd,USD,7.78,HKD,-
H,HYDRO ONE LTD,Utilities,Equity,"819,322.92",0.01,"819,322.92","23,026.00",35.58,Canada,Toronto Stock Exchange,USD,1.38,CAD,-
GWO,GREAT WEST LIFECO INC,Financials,Equity,"819,373.73",0.01,"819,373.73","20,689.00",39.6,Canada,Toronto Stock Exchange,USD,1.38,CAD,-
HM B,HENNES & MAURITZ,Consumer Discretionary,Equity,"818,802.78",0.01,"818,802.78","52,272.00",15.66,Sweden,Nasdaq Omx Nordic,USD,9.33,SEK,-
CARL B,CARLSBERG AS CL B,Consumer Staples,Equity,"818,988.07",0.01,"818,988.07","6,770.00",120.97,Denmark,Omx Nordic Exchange Copenhagen A/S,USD,6.37,DKK,-
AGS,AGEAS SA,Financials,Equity,"818,576.50",0.01,"818,576.50","11,791.00",69.42,Belgium,Nyse Euronext - Euronext Brussels,USD,0.85,EUR,-
GFL,GFL ENVIRONMENTAL SUBORDINATE VOTI,Industrials,Equity,"816,522.37",0.01,"816,522.37","17,315.00",47.16,Canada,Toronto Stock Exchange,USD,1.38,CAD,-
6326,KUBOTA CORP,Industrials,Equity,"814,826.82",0.01,"814,826.82","65,700.00",12.4,Japan,Tokyo Stock Exchange,USD,147.68,JPY,-
UHS,UNIVERSAL HEALTH SERVICES INC CLAS,Health Care,Equity,"815,193.44",0.01,"815,193.44","4,252.00",191.72,United States,New York Stock Exchange Inc.,USD,1,USD,-
SGAFT,CASH COLLATERAL USD SGAFT,Cash and/or Derivatives,Cash Collateral and Margins,"814,000.00",0.01,"814,000.00","814,000.00",100,United States,-,USD,1,USD,01-Sep-16
SJM,JM SMUCKER,Consumer Staples,Equity,"813,674.40",0.01,"813,674.40","7,548.00",107.8,United States,New York Stock Exchange Inc.,USD,1,USD,-
